heap_len	heap_nanos  heap_mc_len	heap_mc_len_percent	heap_mc_nanos	heap_mc_circuit	
36625.402061	1087863400	36625.402061	1.000000	4001500	[{"x":135.46460883397538,"y":1825.6092832884997},{"x":4045.9735744855084,"y":897.6027728276963},{"x":7170.316829744984,"y":2037.0441970184963},{"x":9211.611098462787,"y":1367.6852005953497},{"x":8253.756570210706,"y":2018.7868721101818},{"x":7144.233671608048,"y":2753.8574814120757},{"x":5867.701925893131,"y":4427.49639599194},{"x":7380.233658670876,"y":7038.543326682735},{"x":7214.049438351194,"y":7628.670143257878},{"x":7760.741632519484,"y":7260.874179479994},{"x":9792.212508894003,"y":7054.061860660935},{"x":9563.770875806718,"y":9591.67709313688},{"x":8144.534120294803,"y":8775.422881381097},{"x":6272.40170466284,"y":9498.778162403263},{"x":5690.358391868676,"y":8461.536271862598},{"x":3169.5496929759083,"y":5374.978592569662},{"x":2121.104858423808,"y":4787.285292085458},{"x":1322.1867469342094,"y":2949.534979308684}]
38299.098621	475246100	38299.098621	1.000000	1000000	[{"x":163.39709419547918,"y":9092.68695442533},{"x":376.2776307364901,"y":8529.370591232075},{"x":1224.8085283232092,"y":6185.445936256611},{"x":2918.0620201968254,"y":5530.568654936899},{"x":2065.859338565069,"y":1654.6637489536809},{"x":2057.4753578218197,"y":667.4512865736493},{"x":4606.902320983643,"y":2556.489149055535},{"x":7317.189521890586,"y":947.6297545667625},{"x":9801.920516932512,"y":1683.8417301465822},{"x":9741.389430444824,"y":2457.531440995776},{"x":9685.06287719944,"y":4026.6805105540084},{"x":8683.772208734854,"y":4464.3668764091635},{"x":7011.887291307134,"y":3905.7949111175144},{"x":7907.827600925872,"y":5288.753465417148},{"x":7352.197241793297,"y":6091.510235275451},{"x":6806.887951403711,"y":8039.763890896675},{"x":7757.243758081974,"y":9713.888136444328},{"x":501.4758523945646,"y":9435.421132704792}]
40283.955492	408047300	40283.955492	1.000000	2000700	[{"x":9993.945265195704,"y":2178.221036196946},{"x":8985.51819737045,"y":5443.202168053},{"x":9194.616708627931,"y":8101.649718239324},{"x":7071.354782752987,"y":9008.099159171812},{"x":6700.706254598562,"y":7197.270822411929},{"x":5164.692416017594,"y":7692.977634498361},{"x":4657.525982360938,"y":6911.710183348309},{"x":4307.763864272755,"y":5992.701789240654},{"x":2544.962179689893,"y":7573.642546807178},{"x":3748.767228551003,"y":8914.34383410885},{"x":1111.1709202528261,"y":9275.382225895648},{"x":382.0364871053885,"y":6792.172398876549},{"x":285.4260241536423,"y":6051.5717915711275},{"x":1893.2358958295795,"y":3898.354569970251},{"x":2364.493042567881,"y":2696.6967005956376},{"x":963.3046957945194,"y":1118.3109692069236},{"x":5918.739869614225,"y":939.200623885956},{"x":8069.683609057295,"y":3200.7819403267863}]
37340.306594	4650027900	37340.306594	1.000000	7001400	[{"x":8548.837894873652,"y":1551.3144690175516},{"x":7987.740265193532,"y":4368.822840119459},{"x":6086.790236355158,"y":5546.446469558532},{"x":5358.034895926788,"y":5991.936463859853},{"x":5125.168442131525,"y":6231.980891317123},{"x":6605.989707198325,"y":6631.050389278259},{"x":6933.71770787892,"y":9898.548452777066},{"x":4845.488014376176,"y":7804.021007762047},{"x":3973.132079134182,"y":6968.636798853215},{"x":2006.0783058767106,"y":6926.170004367411},{"x":985.841056887263,"y":9916.937430426591},{"x":159.60646000171658,"y":9023.603449216262},{"x":254.63393431320532,"y":4179.430639460833},{"x":1441.759907925215,"y":2322.531268096084},{"x":2136.3907404208576,"y":2541.0276924300574},{"x":4574.518080653815,"y":3971.277163181441},{"x":6545.9553333565145,"y":3592.0328863272425},{"x":6437.141900561381,"y":3149.8919685560136}]
38769.709384	763843600	38769.709384	1.000000	2996100	[{"x":8740.289326275211,"y":1016.6870709404488},{"x":6939.305817871992,"y":3585.2496314443592},{"x":5742.276469446943,"y":4855.038437801592},{"x":4379.4797504508415,"y":5807.01338054367},{"x":6568.547391333276,"y":7977.47415010851},{"x":7992.00401855945,"y":7556.478866604663},{"x":9706.205346718012,"y":8265.057151188845},{"x":7899.178119417016,"y":9918.366667635513},{"x":4801.234544126452,"y":9594.773250194188},{"x":4204.470814293631,"y":9848.78460887585},{"x":3441.975272644085,"y":9220.959093562484},{"x":2420.617997907596,"y":9114.945314729777},{"x":1321.8862023328027,"y":8456.991602750246},{"x":2257.0714169370485,"y":5538.263915470446},{"x":1732.146947675662,"y":5113.635163355935},{"x":722.1121101998817,"y":2145.904700951195},{"x":4676.584223700047,"y":3052.5562884126216},{"x":4571.977103577489,"y":1970.1766090970166}]
42734.071993	34871247100	42734.071993	1.000000	29011400	[{"x":9290.496395263048,"y":284.8349208914902},{"x":7837.751736247913,"y":3582.0424817809017},{"x":8233.43836038818,"y":4489.8943493840425},{"x":7457.046789273691,"y":4671.244318483569},{"x":6823.287109544079,"y":5054.275934751416},{"x":7114.630128625705,"y":6238.021429179587},{"x":9500.560756764668,"y":9181.701588974596},{"x":6640.405085118816,"y":8754.437936657583},{"x":2050.050362751381,"y":9876.73604971081},{"x":963.1525147119125,"y":5428.4766413079315},{"x":889.5306698517448,"y":1724.9570945400444},{"x":1847.2263779237512,"y":3713.2047073270337},{"x":3156.6821480666194,"y":6533.325785831098},{"x":4140.661064648661,"y":6415.129899770615},{"x":4495.718807936748,"y":5388.227739545576},{"x":5655.703141117101,"y":5046.831541611664},{"x":5790.926755538917,"y":4644.692571003998},{"x":5024.001413941237,"y":3824.4607063905833}]
37673.897619	2423023000	37790.155387	0.996924	24008400	[{"x":1211.081017709662,"y":1764.6664281691867},{"x":5031.7355495040065,"y":1117.5898782983288},{"x":7471.409218555839,"y":1661.5381484784816},{"x":9971.21849520258,"y":3456.3851313322593},{"x":6894.069435048477,"y":5457.055614296803},{"x":6821.548401981921,"y":6709.42230092304},{"x":8430.227973912142,"y":7748.464484532677},{"x":8164.096745900812,"y":8285.76420333613},{"x":9066.40121841613,"y":8943.328100116054},{"x":7336.144827795925,"y":9127.984030329802},{"x":4286.6874813803415,"y":8416.849429405318},{"x":1649.5956656133021,"y":9121.432493184559},{"x":3331.832237566499,"y":7622.516048762409},{"x":4077.6622381576394,"y":7649.370327105038},{"x":5926.677440246658,"y":6886.036265366265},{"x":5646.370127853561,"y":6220.214057554484},{"x":5550.6107385396945,"y":5589.388210103746},{"x":3538.813682413863,"y":4243.123901111672}]
38697.105754	1912073000	38697.105754	1.000000	18009900	[{"x":1371.8601622459423,"y":2415.597474208112},{"x":2619.306992199585,"y":3516.5199715560575},{"x":5659.646507229426,"y":5747.594900767761},{"x":6601.864671325507,"y":5689.7287331067655},{"x":7171.16663780262,"y":2678.2110917927944},{"x":9708.890123064552,"y":1560.454040165778},{"x":9451.437510025087,"y":2260.023759297221},{"x":9785.576741532635,"y":5226.541345461055},{"x":9538.107473282404,"y":5501.137694330999},{"x":9643.05076945319,"y":9764.41429669916},{"x":8475.930983764836,"y":9122.083399274326},{"x":8151.337327639501,"y":8426.019241780281},{"x":7675.769984168861,"y":7922.153406256708},{"x":5224.33415070792,"y":9182.651374469548},{"x":2787.6623683663042,"y":8440.376155742706},{"x":2539.024353320208,"y":9378.134547908616},{"x":1306.2596370920703,"y":9840.102594871894},{"x":373.9540351795912,"y":7959.080899300256}]
38836.368695	166623700	38952.409079	0.997021	4001400	[{"x":545.7333012791115,"y":9396.967019816195},{"x":1040.7300616568564,"y":7619.257176933321},{"x":1234.9255193102003,"y":3116.7143168555667},{"x":1112.7036598671898,"y":934.7908522325521},{"x":6141.1269631694995,"y":342.42797166641884},{"x":8299.388807020754,"y":772.5889491386895},{"x":8823.351545793654,"y":960.2180768120556},{"x":9173.724430792945,"y":4572.944237792615},{"x":8542.675673074202,"y":7246.040515082548},{"x":7765.570806180483,"y":7002.99632335829},{"x":5767.519328077359,"y":4482.6307497697135},{"x":5244.369598158848,"y":3681.875951631564},{"x":5436.12502430511,"y":5353.633420133583},{"x":5277.433808485723,"y":5821.448606510141},{"x":6321.490722082822,"y":7233.37705122094},{"x":6198.373506839037,"y":8195.825916017791},{"x":4540.299929620949,"y":7683.322294118205},{"x":3061.4899778056324,"y":9120.102151186931}]
34716.545636	715999300	34716.545636	1.000000	2000600	[{"x":8988.355719777896,"y":9631.441106398868},{"x":5881.047432717061,"y":8638.34844088467},{"x":5298.744971951859,"y":7409.495093807749},{"x":2237.142575708961,"y":8762.85456657808},{"x":1699.0074665085594,"y":7981.479478939241},{"x":1974.177593948047,"y":6421.513900116671},{"x":435.2362803628679,"y":4835.880782414889},{"x":1235.7808944254268,"y":4318.527166330651},{"x":1287.0602676900162,"y":2238.8259135726043},{"x":3115.547841631788,"y":684.9590765975908},{"x":3909.8997883575903,"y":2873.737325130356},{"x":5282.864005876688,"y":2901.925317047356},{"x":3943.1948475942813,"y":3997.20344919691},{"x":4236.58603954452,"y":5312.972282145194},{"x":7044.117233942779,"y":5433.713964529854},{"x":8861.624675880792,"y":4814.011934383668},{"x":8848.357625702016,"y":5033.368949340227},{"x":8255.00483069517,"y":8310.845559828615}]
